Date,VALE3.SA,PETR4.SA,PETR3.SA,ITUB4.SA,BBDC4.SA,B3SA3.SA,ABEV3.SA,JBSS3.SA,WEGE3.SA,SUZB3.SA,ITSA4.SA,BBAS3.SA,BRAX11.SA,BOVA11.SA
2012-02-02,45.56999969482422,24.530000686645508,26.799999237060547,16.255720138549805,11.186134338378906,3.8933329582214355,10.552696228027344,6.449999809265137,2.849112033843994,20.010000228881836,6.153801918029785,27.399999618530273,42.869998931884766,63.59000015258789
2012-02-03,45.869998931884766,24.610000610351562,26.860000610351562,16.319467544555664,11.314422607421875,3.9466660022735596,10.712586402893066,6.599999904632568,2.840235948562622,20.010000228881836,6.169580936431885,27.299999237060547,43.11000061035156,64.20999908447266
2012-02-06,45.849998474121094,24.860000610351562,27.18000030517578,16.41964340209961,11.314422607421875,3.9466660022735596,10.538705825805664,6.670000076293945,2.936389923095703,20.010000228881836,6.180100917816162,27.149999618530273,43.2400016784668,64.19000244140625
2012-02-07,45.84000015258789,25.600000381469727,27.75,16.574459075927734,11.342931747436523,3.9700000286102295,10.432779312133789,7.0,2.9955620765686035,20.010000228881836,6.2432169914245605,27.25,43.279998779296875,64.94999694824219
2012-02-08,45.52000045776367,25.43000030517578,27.59000015258789,16.938732147216797,11.307295799255371,4.026666164398193,10.386811256408691,7.099999904632568,2.961538076400757,20.010000228881836,6.364189147949219,27.399999618530273,43.709999084472656,64.77999877929688
2012-02-09,45.099998474121094,25.5,27.530000686645508,16.82489776611328,11.225333213806152,3.9633328914642334,10.470752716064453,6.989999771118164,2.9008870124816895,20.010000228881836,6.337890148162842,26.790000915527344,43.380001068115234,64.5199966430664
2012-02-10,44.33000183105469,23.5,25.25,16.5289249420166,11.015081405639648,3.866666078567505,10.422785758972168,7.130000114440918,2.847632884979248,20.010000228881836,6.248476028442383,26.079999923706055,42.63999938964844,63.04999923706055
2012-02-13,45.45000076293945,23.5,25.25,16.5289249420166,11.161189079284668,4.056665897369385,10.602662086486816,7.429999828338623,2.906804084777832,20.010000228881836,6.248476028442383,26.389999389648438,42.63999938964844,63.04999923706055
2012-02-14,44.25,23.209999084472656,24.889999389648438,16.838558197021484,11.064970970153809,4.103332996368408,10.622648239135742,7.449999809265137,2.82692289352417,20.010000228881836,6.348410129547119,27.469999313354492,43.0,64.01000213623047
2012-02-15,43.470001220703125,23.100000381469727,24.670000076293945,16.574459075927734,10.943808555603027,4.013332843780518,10.652626991271973,7.480000019073486,2.8254430294036865,20.010000228881836,6.27477502822876,28.0,43.06999969482422,64.37999725341797
2012-02-16,43.630001068115234,23.8799991607666,25.489999771118164,16.615440368652344,11.011516571044922,3.9200000762939453,10.870475769042969,7.25,2.8254430294036865,20.010000228881836,6.27477502822876,28.760000228881836,42.95000076293945,65.01000213623047
2012-02-17,42.93000030517578,24.049999237060547,25.360000610351562,16.692848205566406,10.979445457458496,3.9200000762939453,11.142288208007812,7.03000020980835,2.847632884979248,20.010000228881836,6.311592102050781,28.0,43.369998931884766,65.12000274658203
2012-02-23,43.86000061035156,23.920000076293945,25.350000381469727,16.437856674194336,10.804828643798828,3.8866660594940186,11.012377738952637,7.010000228881836,2.8550291061401367,20.010000228881836,6.222177982330322,27.75,43.369998931884766,64.86000061035156
2012-02-24,44.09000015258789,24.479999542236328,25.950000762939453,16.392322540283203,10.822647094726562,3.9066660404205322,11.294182777404785,7.03000020980835,2.865384101867676,20.010000228881836,6.195879936218262,27.350000381469727,43.650001525878906,64.88999938964844
2012-02-27,43.619998931884766,24.350000381469727,25.549999237060547,16.214738845825195,10.712175369262695,3.8833329677581787,11.392114639282227,7.050000190734863,2.8343191146850586,20.010000228881836,6.148542881011963,27.010000228881836,43.349998474121094,64.25
2012-02-28,44.08000183105469,24.329999923706055,25.649999618530273,16.656421661376953,10.943808555603027,3.9666659832000732,11.474059104919434,7.090000152587891,2.807692050933838,20.010000228881836,6.280034065246582,27.56999969482422,43.79999923706055,65.0
2012-02-29,43.54999923706055,24.309999465942383,25.700000762939453,16.756595611572266,11.118425369262695,3.8299999237060547,11.615961074829102,7.300000190734863,2.8254430294036865,20.010000228881836,6.311592102050781,27.649999618530273,44.060001373291016,64.73999786376953
2012-03-01,44.04999923706055,24.8799991607666,26.200000762939453,16.938732147216797,11.264533042907715,3.9000000953674316,11.45207405090332,8.039999961853027,2.837277889251709,20.010000228881836,6.416784763336182,28.06999969482422,44.41999816894531,64.73999786376953
2012-03-02,44.45000076293945,25.299999237060547,26.600000381469727,17.166404724121094,11.428458213806152,4.010000228881836,11.645939826965332,8.069999694824219,2.9186389446258545,20.010000228881836,6.506199836730957,28.600000381469727,44.90999984741211,66.75
2012-03-05,43.150001525878906,24.59000015258789,25.81999969482422,16.915966033935547,11.264533042907715,4.0,11.542012214660645,8.069999694824219,2.903846025466919,20.010000228881836,6.43782377243042,28.649999618530273,44.5,65.94999694824219
2012-03-06,41.060001373291016,23.75,24.84000015258789,16.34678840637207,10.97588062286377,3.9000000953674316,11.532018661499023,8.130000114440918,2.850590944290161,20.010000228881836,6.2537360191345215,28.149999618530273,44.5,64.0199966430664
2012-03-07,41.0,23.979999542236328,25.049999237060547,16.688295364379883,11.228897094726562,4.016665935516357,11.841803550720215,8.239999771118164,2.9008870124816895,20.010000228881836,6.353669166564941,28.549999237060547,43.75,64.0199966430664
2012-03-08,41.150001525878906,24.09000015258789,25.079999923706055,17.221044540405273,11.403512954711914,4.096665859222412,12.01368522644043,8.260000228881836,2.914201021194458,20.010000228881836,6.506199836730957,28.6299991607666,44.52000045776367,65.87000274658203
2012-03-09,41.11000061035156,23.709999084472656,24.8700008392334,17.494251251220703,11.606637954711914,4.170000076293945,12.391424179077148,8.199999809265137,2.8727810382843018,20.010000228881836,6.569314956665039,28.729999542236328,44.599998474121094,65.63999938964844
2012-03-12,40.619998931884766,23.43000030517578,24.68000030517578,17.21649169921875,11.528239250183105,4.166666030883789,12.491354942321777,8.130000114440918,2.8920109272003174,20.010000228881836,6.485160827636719,28.850000381469727,44.599998474121094,65.38999938964844
